,X_1,Y_1,Z_1,t_1,X_2,Y_2,Z_2,t_2,X_3,Y_3,Z_3,t_3,X_4,Y_4,Z_4,t_4,X_5,Y_5,Z_5,t_5,X_6,Y_6,Z_6,t_6,X_7,Y_7,Z_7,t_7,X_8,Y_8,Z_8,t_8,X_9,Y_9,Z_9,t_9,X_10,Y_10,Z_10,t_10,X_11,Y_11,Z_11,t_11,X_12,Y_12,Z_12,t_12,X_13,Y_13,Z_13,t_13,X_14,Y_14,Z_14,t_14,X_15,Y_15,Z_15,t_15,X_16,Y_16,Z_16,t_16,X_17,Y_17,Z_17,t_17,X_18,Y_18,Z_18,t_18,X_19,Y_19,Z_19,t_19,X_20,Y_20,Z_20,t_20,X_21,Y_21,Z_21,t_21,X_22,Y_22,Z_22,t_22,X_23,Y_23,Z_23,t_23,X_24,Y_24,Z_24,t_24,X_25,Y_25,Z_25,t_25,X_26,Y_26,Z_26,t_26,X_27,Y_27,Z_27,t_27,X_28,Y_28,Z_28,t_28,X_29,Y_29,Z_29,t_29,X_30,Y_30,Z_30,t_30,X_31,Y_31,Z_31,t_31,X_32,Y_32,Z_32,t_32,X_33,Y_33,Z_33,t_33,X_34,Y_34,Z_34,t_34,X_35,Y_35,Z_35,t_35,X_36,Y_36,Z_36,t_36,clusters_bit,clusters_num,theta,phi
837,-25.359,5.885,-6.684,2380.667,-37.609,5.885,-6.684,2361.198,-37.609,-7.315,-6.684,2327.503,-25.359,-7.315,-6.684,2352.979,-25.359,37.335,-6.684,2394.02,-37.609,37.335,-6.684,2380.983,-37.609,24.135,-6.684,2339.404,-25.359,24.135,-6.684,2359.916,6.479,12.65,0.0,2422.035,-6.872,12.65,0.0,2396.894,-6.872,-12.63,0.0,2331.639,6.479,-12.63,0.0,2348.117,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2376.717,22.977,45.572,-16.461,2351.331,,,,,37.367,28.482,-16.511,2326.417,6.915,-56.16,-16.151,2368.959,-2.794,-56.16,-15.911,2351.822,,,,,6.915,-70.539,-16.101,2324.504,-9.541,53.623,-17.031,2356.935,-20.557,64.708,-17.796,2376.301,-20.557,53.623,-17.501,2355.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,11,1.1391764027766988,4.219158933771093
838,-25.359,5.885,-6.684,2344.225,,,,,-37.609,-7.315,-6.684,2357.319,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2357.055,-6.872,12.65,0.0,2332.158,-6.872,-12.63,0.0,2377.77,6.479,-12.63,0.0,2392.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2328.362,,,,,,,,,6.915,-70.539,-16.101,2351.664,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2339.278,26.94,-16.802,-15.456,2697.654,26.94,-32.102,-15.456,2351.017,42.14,-32.102,-14.686,2372.323,,,,,,,,,,,,,,,,,165,7,0.7536331710111515,2.1577505542405895
839,-25.359,5.885,-6.684,2346.712,-37.609,5.885,-6.684,2336.065,-37.609,-7.315,-6.684,2373.202,-25.359,-7.315,-6.684,2378.993,,,,,-37.609,37.335,-6.684,2329.663,-37.609,24.135,-6.684,2353.855,-25.359,24.135,-6.684,2368.39,6.479,12.65,0.0,2353.572,-6.872,12.65,0.0,2337.256,-6.872,-12.63,0.0,2389.041,6.479,-12.63,0.0,2398.498,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2274.375,22.977,45.572,-16.461,1857.988,,,,,37.367,28.482,-16.511,2347.65,6.915,-56.16,-16.151,2361.74,-2.794,-56.16,-15.911,2354.873,-2.794,-70.539,-15.931,2385.466,6.915,-70.539,-16.101,2392.366,-9.541,53.623,-17.031,2337.006,,,,,-20.557,53.623,-17.501,2329.502,,,,,42.14,-16.802,-15.136,2350.448,26.94,-16.802,-15.456,2308.643,,,,,42.14,-32.102,-14.686,2362.706,-25.359,-25.745,-7.329,2353.309,-37.255,-25.745,-7.364,2346.005,-37.255,-39.545,-7.339,2378.983,-25.359,-39.545,-7.279,2389.12,503,15,0.8189084850357394,1.902757950524218
840,-25.359,5.885,-6.684,2373.296,-37.609,5.885,-6.684,2355.914,-37.609,-7.315,-6.684,2339.85,-25.359,-7.315,-6.684,2354.539,-25.359,37.335,-6.684,2382.666,-37.609,37.335,-6.684,2367.315,-37.609,24.135,-6.684,2342.504,-25.359,24.135,-6.684,2363.515,6.479,12.65,0.0,2397.339,-6.872,12.65,0.0,2371.784,-6.872,-12.63,0.0,2332.061,6.479,-12.63,0.0,2354.694,37.369,10.956,-14.946,2373.458,22.469,10.956,-15.266,2349.796,22.469,-3.952,-15.346,2336.879,,,,,37.369,45.572,-16.166,2381.073,22.977,45.572,-16.461,2358.413,22.977,28.482,-16.111,2331.636,37.367,28.482,-16.511,2354.229,6.915,-56.16,-16.151,2371.455,-2.794,-56.16,-15.911,2357.563,-2.794,-70.539,-15.931,2336.774,6.915,-70.539,-16.101,2407.274,-9.541,53.623,-17.031,2362.017,-20.557,64.708,-17.796,2365.818,-20.557,53.623,-17.501,2346.238,-9.541,42.539,-16.931,2356.063,42.14,-16.802,-15.136,2372.073,26.94,-16.802,-15.456,2350.661,26.94,-32.102,-15.456,2335.962,42.14,-32.102,-14.686,2356.214,-25.359,-25.745,-7.329,2378.817,-37.255,-25.745,-7.364,2358.643,-37.255,-39.545,-7.339,2350.578,-25.359,-39.545,-7.279,2361.827,511,17,0.7337364175384161,3.9330994693692216
841,-25.359,5.885,-6.684,2354.543,-37.609,5.885,-6.684,2328.072,,,,,-25.359,-7.315,-6.684,2371.285,-25.359,37.335,-6.684,2353.842,-37.609,37.335,-6.684,2338.445,-37.609,24.135,-6.684,2358.572,-25.359,24.135,-6.684,2375.132,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2363.656,22.469,10.956,-15.266,2333.069,22.469,-3.952,-15.346,2357.668,,,,,37.369,45.572,-16.166,2362.495,22.977,45.572,-16.461,2339.351,22.977,28.482,-16.111,2359.097,37.367,28.482,-16.511,2388.241,,,,,,,,,-2.794,-70.539,-15.931,2343.21,6.915,-70.539,-16.101,2352.696,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2352.204,26.94,-16.802,-15.456,2326.116,26.94,-32.102,-15.456,2351.134,,,,,-25.359,-25.745,-7.329,2344.239,,,,,-37.255,-39.545,-7.339,2351.912,-25.359,-39.545,-7.279,2369.357,443,13,0.8056439827205825,2.491632040147105
842,-25.359,5.885,-6.684,2353.255,-37.609,5.885,-6.684,2351.029,-37.609,-7.315,-6.684,2375.691,-25.359,-7.315,-6.684,2384.473,-25.359,37.335,-6.684,2357.014,-37.609,37.335,-6.684,2347.528,-37.609,24.135,-6.684,2382.035,-25.359,24.135,-6.684,2386.668,6.479,12.65,0.0,2359.131,-6.872,12.65,0.0,2345.365,-6.872,-12.63,0.0,2398.273,6.479,-12.63,0.0,2410.812,37.369,10.956,-14.946,2521.869,22.469,10.956,-15.266,2331.884,22.469,-3.952,-15.346,2368.073,37.369,-3.952,-15.076,2715.842,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2352.588,-2.794,-56.16,-15.911,2348.281,-2.794,-70.539,-15.931,2373.393,6.915,-70.539,-16.101,2401.153,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2359.398,26.94,-16.802,-15.456,2341.061,26.94,-32.102,-15.456,2377.532,42.14,-32.102,-14.686,2392.792,-25.359,-25.745,-7.329,2322.152,-37.255,-25.745,-7.364,2307.46,-37.255,-39.545,-7.339,2344.006,-25.359,-39.545,-7.279,2354.366,431,13,0.8405505677604691,2.0158552860534504
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.872,12.65,0.0,2425.381,-6.872,-12.63,0.0,2354.006,6.479,-12.63,0.0,2341.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2341.423,-2.794,-56.16,-15.911,2341.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94,-16.802,-15.456,2355.615,,,,,42.14,-32.102,-14.686,2332.942,,,,,,,,,,,,,,,,,164,5,0.7770205829878756,4.42912204278601
844,-25.359,5.885,-6.684,2371.626,-37.609,5.885,-6.684,2346.46,-37.609,-7.315,-6.684,2328.921,-25.359,-7.315,-6.684,2357.283,-25.359,37.335,-6.684,2414.308,-37.609,37.335,-6.684,2350.914,-37.609,24.135,-6.684,2330.133,-25.359,24.135,-6.684,2357.053,6.479,12.65,0.0,2396.021,-6.872,12.65,0.0,2370.339,-6.872,-12.63,0.0,2330.522,6.479,-12.63,0.0,2357.584,37.369,10.956,-14.946,2357.529,22.469,10.956,-15.266,2329.127,,,,,37.369,-3.952,-15.076,2342.35,,,,,22.977,45.572,-16.461,2350.023,22.977,28.482,-16.111,2306.965,37.367,28.482,-16.511,2334.789,6.915,-56.16,-16.151,2380.357,-2.794,-56.16,-15.911,2358.333,-2.794,-70.539,-15.931,2341.114,6.915,-70.539,-16.101,2356.048,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2368.732,26.94,-16.802,-15.456,2340.386,26.94,-32.102,-15.456,2327.232,42.14,-32.102,-14.686,2355.942,-25.359,-25.745,-7.329,2380.597,-37.255,-25.745,-7.364,2355.467,-37.255,-39.545,-7.339,2339.423,-25.359,-39.545,-7.279,2363.888,447,15,0.8433430945636601,3.7248816896062977
845,,,,,-37.609,5.885,-6.684,2309.629,-37.609,-7.315,-6.684,2347.487,-25.359,-7.315,-6.684,2353.967,,,,,,,,,,,,,,,,,,,,,-6.872,12.65,0.0,2321.015,-6.872,-12.63,0.0,2637.456,6.479,-12.63,0.0,2351.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0.823620874016124,2.3429299878771883
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2346.975,26.94,-16.802,-15.456,2314.672,,,,,42.14,-32.102,-14.686,2459.638,,,,,,,,,,,,,,,,,128,1,0.896575636749487,2.8623399732707004
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2303.438,,,,,22.977,28.482,-16.111,2354.699,37.367,28.482,-16.511,1757.711,,,,,,,,,,,,,,,,,,,,,-20.557,64.708,-17.796,2347.229,-20.557,53.623,-17.501,2383.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,1.106189679914006,3.7109190555903435
848,-25.359,5.885,-6.684,2385.948,-37.609,5.885,-6.684,2353.678,-37.609,-7.315,-6.684,2352.431,-25.359,-7.315,-6.684,2374.711,-25.359,37.335,-6.684,2352.717,,,,,-37.609,24.135,-6.684,2321.29,-25.359,24.135,-6.684,2347.685,6.479,12.65,0.0,2376.924,-6.872,12.65,0.0,2350.513,-6.872,-12.63,0.0,2326.239,6.479,-12.63,0.0,2351.641,37.369,10.956,-14.946,2378.847,22.469,10.956,-15.266,2342.583,22.469,-3.952,-15.346,2337.026,,,,,37.369,45.572,-16.166,2351.224,,,,,22.977,28.482,-16.111,2326.953,37.367,28.482,-16.511,2334.735,6.915,-56.16,-16.151,2379.348,-2.794,-56.16,-15.911,2360.423,-2.794,-70.539,-15.931,2349.914,6.915,-70.539,-16.101,2368.196,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2389.266,26.94,-16.802,-15.456,2353.523,26.94,-32.102,-15.456,2346.309,42.14,-32.102,-14.686,2383.606,-25.359,-25.745,-7.329,2360.718,,,,,-37.255,-39.545,-7.339,2325.336,-25.359,-39.545,-7.279,2350.984,447,15,0.8023278571417932,3.507937263583403
849,-25.359,5.885,-6.684,2363.333,-37.609,5.885,-6.684,2350.02,-37.609,-7.315,-6.684,2325.928,-25.359,-7.315,-6.684,2351.604,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2371.022,-6.872,12.65,0.0,2359.567,-6.872,-12.63,0.0,2316.786,6.479,-12.63,0.0,2347.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2349.215,,,,,-37.255,-39.545,-7.339,2315.297,,,,,261,5,0.7098254067860938,3.6568138487785196
850,-25.359,5.885,-6.684,2376.796,-37.609,5.885,-6.684,2355.779,-37.609,-7.315,-6.684,2337.308,-25.359,-7.315,-6.684,2359.723,-25.359,37.335,-6.684,2375.897,-37.609,37.335,-6.684,2356.033,-37.609,24.135,-6.684,2332.367,-25.359,24.135,-6.684,2356.267,6.479,12.65,0.0,2398.391,-6.872,12.65,0.0,2368.785,-6.872,-12.63,0.0,2331.196,6.479,-12.63,0.0,2353.506,37.369,10.956,-14.946,2383.726,22.469,10.956,-15.266,2352.111,22.469,-3.952,-15.346,2343.125,,,,,37.369,45.572,-16.166,2382.842,22.977,45.572,-16.461,2351.913,22.977,28.482,-16.111,2324.89,37.367,28.482,-16.511,2352.989,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2357.629,-20.557,64.708,-17.796,2359.463,-20.557,53.623,-17.501,2338.069,-9.541,42.539,-16.931,2353.892,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2374.191,-37.255,-25.745,-7.364,2356.594,-37.255,-39.545,-7.339,2340.917,-25.359,-39.545,-7.279,2359.41,351,13,0.8124507668033604,3.8318703727535506
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.977,28.482,-16.111,2344.082,37.367,28.482,-16.511,2298.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,0.8073893119725768,4.126132884639794
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2354.233,,,,,22.469,-3.952,-15.346,2308.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2346.965,,,,,,,,,-25.359,-39.545,-7.279,2330.88,264,3,0.8119271680277622,3.8535124554782803
853,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2307.144,-37.609,37.335,-6.684,2347.032,-37.609,24.135,-6.684,2302.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.02799892942466,4.161912134305679
854,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2334.697,,,,,,,,,-25.359,24.135,-6.684,2350.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.0142108283339049,2.7349309378751143
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2357.207,,,,,-6.872,-12.63,0.0,2351.511,6.479,-12.63,0.0,2632.608,37.369,10.956,-14.946,2355.435,22.469,10.956,-15.266,2317.579,,,,,,,,,37.369,45.572,-16.166,2342.998,,,,,22.977,28.482,-16.111,2316.91,37.367,28.482,-16.511,2356.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,0.9913470151327791,2.639112361940626
856,-25.359,5.885,-6.684,2364.1,-37.609,5.885,-6.684,2335.264,-37.609,-7.315,-6.684,2350.877,-25.359,-7.315,-6.684,2374.823,-25.359,37.335,-6.684,2373.558,-37.609,37.335,-6.684,2347.803,-37.609,24.135,-6.684,2357.009,-25.359,24.135,-6.684,2382.396,6.479,12.65,0.0,2375.361,-6.872,12.65,0.0,2338.049,-6.872,-12.63,0.0,2357.032,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2342.125,22.977,45.572,-16.461,2315.762,,,,,37.367,28.482,-16.511,2356.702,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2355.928,-20.557,64.708,-17.796,2326.76,-20.557,53.623,-17.501,2332.793,,,,,42.14,-16.802,-15.136,2343.202,26.94,-16.802,-15.456,2307.961,26.94,-32.102,-15.456,2367.623,,,,,-25.359,-25.745,-7.329,2349.32,-37.255,-25.745,-7.364,2311.969,-37.255,-39.545,-7.339,2325.65,-25.359,-39.545,-7.279,2354.058,471,13,0.7285004297824332,2.701071550386424
857,-25.359,5.885,-6.684,2365.967,-37.609,5.885,-6.684,2342.514,-37.609,-7.315,-6.684,2354.618,-25.359,-7.315,-6.684,2388.44,-25.359,37.335,-6.684,2371.194,-37.609,37.335,-6.684,2348.703,-37.609,24.135,-6.684,2360.228,-25.359,24.135,-6.684,2386.641,6.479,12.65,0.0,2351.797,-6.872,12.65,0.0,2322.001,-6.872,-12.63,0.0,2352.204,6.479,-12.63,0.0,2372.289,37.369,10.956,-14.946,2351.815,,,,,22.469,-3.952,-15.346,2337.457,37.369,-3.952,-15.076,2368.08,37.369,45.572,-16.166,2367.138,22.977,45.572,-16.461,2335.042,22.977,28.482,-16.111,2351.834,37.367,28.482,-16.511,2403.394,6.915,-56.16,-16.151,2350.101,-2.794,-56.16,-15.911,2321.422,,,,,6.915,-70.539,-16.101,2445.388,-9.541,53.623,-17.031,2375.718,-20.557,64.708,-17.796,2344.553,-20.557,53.623,-17.501,2353.505,-9.541,42.539,-16.931,2397.921,42.14,-16.802,-15.136,2367.092,26.94,-16.802,-15.456,2331.319,26.94,-32.102,-15.456,2350.975,42.14,-32.102,-14.686,2377.63,-25.359,-25.745,-7.329,2364.084,-37.255,-25.745,-7.364,2338.188,-37.255,-39.545,-7.339,2355.617,,,,,511,17,0.7543313027119493,2.6984535565084333
858,,,,,,,,,-37.609,-7.315,-6.684,2349.912,-25.359,-7.315,-6.684,2357.019,-25.359,37.335,-6.684,2357.211,-37.609,37.335,-6.684,2346.762,-37.609,24.135,-6.684,2367.354,-25.359,24.135,-6.684,2380.8,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2358.575,22.469,10.956,-15.266,2338.646,22.469,-3.952,-15.346,2373.03,37.369,-3.952,-15.076,2396.778,37.369,45.572,-16.166,2352.239,22.977,45.572,-16.461,2338.707,22.977,28.482,-16.111,2368.43,37.367,28.482,-16.511,2384.791,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2369.504,-20.557,64.708,-17.796,2339.132,-20.557,53.623,-17.501,2355.647,,,,,42.14,-16.802,-15.136,2342.719,26.94,-16.802,-15.456,2316.749,26.94,-32.102,-15.456,2351.653,42.14,-32.102,-14.686,2369.577,,,,,,,,,,,,,,,,,219,11,0.7494443808063651,2.092300707290802
859,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2356.079,-37.609,37.335,-6.684,2347.696,-37.609,24.135,-6.684,2306.973,-25.359,24.135,-6.684,2113.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.794,-70.539,-15.931,2333.521,6.915,-70.539,-16.101,2352.808,-9.541,53.623,-17.031,2350.704,-20.557,64.708,-17.796,2353.74,-20.557,53.623,-17.501,2322.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,0.9466665862817244,3.726627018858293
860,-25.359,5.885,-6.684,2367.539,-37.609,5.885,-6.684,2351.457,-37.609,-7.315,-6.684,2328.685,-25.359,-7.315,-6.684,2365.79,-25.359,37.335,-6.684,2370.608,-37.609,37.335,-6.684,2353.846,-37.609,24.135,-6.684,2331.855,-25.359,24.135,-6.684,2356.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2379.067,22.977,45.572,-16.461,2347.533,22.977,28.482,-16.111,2319.038,,,,,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2353.483,,,,,-20.557,53.623,-17.501,2325.75,-9.541,42.539,-16.931,2702.207,42.14,-16.802,-15.136,2377.926,26.94,-16.802,-15.456,2352.443,26.94,-32.102,-15.456,2336.535,42.14,-32.102,-14.686,2359.729,-25.359,-25.745,-7.329,2371.679,-37.255,-25.745,-7.364,2351.691,-37.255,-39.545,-7.339,2336.817,-25.359,-39.545,-7.279,2355.689,467,11,0.7337364175384161,3.844960342143508
861,-25.359,5.885,-6.684,2377.146,-37.609,5.885,-6.684,2367.59,-37.609,-7.315,-6.684,2302.786,-25.359,-7.315,-6.684,2526.808,-25.359,37.335,-6.684,2018.32,-37.609,37.335,-6.684,2355.585,-37.609,24.135,-6.684,2336.718,-25.359,24.135,-6.684,2354.132,6.479,12.65,0.0,2356.052,,,,,-6.872,-12.63,0.0,2377.749,6.479,-12.63,0.0,2325.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2372.303,26.94,-16.802,-15.456,2224.829,26.94,-32.102,-15.456,2348.137,,,,,,,,,,,,,,,,,,,,,135,7,0.7913322828542291,4.092098964225905
862,-25.359,5.885,-6.684,2353.287,-37.609,5.885,-6.684,2336.284,-37.609,-7.315,-6.684,2350.0,-25.359,-7.315,-6.684,2382.192,-25.359,37.335,-6.684,2373.005,-37.609,37.335,-6.684,2348.427,-37.609,24.135,-6.684,2359.054,-25.359,24.135,-6.684,2388.592,6.479,12.65,0.0,2365.262,-6.872,12.65,0.0,2336.451,-6.872,-12.63,0.0,2365.869,6.479,-12.63,0.0,2382.573,37.369,10.956,-14.946,2363.199,22.469,10.956,-15.266,2330.716,22.469,-3.952,-15.346,2376.22,37.369,-3.952,-15.076,2386.398,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2356.489,-2.794,-56.16,-15.911,2328.026,-2.794,-70.539,-15.931,2372.352,6.915,-70.539,-16.101,2401.092,-9.541,53.623,-17.031,2377.372,-20.557,64.708,-17.796,2348.032,-20.557,53.623,-17.501,2356.699,-9.541,42.539,-16.931,2402.731,42.14,-16.802,-15.136,2362.949,26.94,-16.802,-15.456,2332.398,26.94,-32.102,-15.456,2909.269,42.14,-32.102,-14.686,2390.771,-25.359,-25.745,-7.329,2384.038,-37.255,-25.745,-7.364,2345.396,-37.255,-39.545,-7.339,2357.966,-25.359,-39.545,-7.279,2431.091,495,15,0.7827801695194568,2.6539476605825776
863,,,,,-37.609,5.885,-6.684,2355.654,-37.609,-7.315,-6.684,2342.6,-25.359,-7.315,-6.684,2365.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2392.872,,,,,-2.794,-70.539,-15.931,2341.145,6.915,-70.539,-16.101,2353.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.255,-25.745,-7.364,2353.612,-37.255,-39.545,-7.339,2331.831,-25.359,-39.545,-7.279,2350.808,289,5,0.8089601082993718,3.9416515827039937
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2415.255,-6.872,12.65,0.0,2392.401,-6.872,-12.63,0.0,2337.162,6.479,-12.63,0.0,2354.0,37.369,10.956,-14.946,2371.702,22.469,10.956,-15.266,2350.521,22.469,-3.952,-15.346,2320.929,37.369,-3.952,-15.076,2342.254,,,,,22.977,45.572,-16.461,2356.384,,,,,37.367,28.482,-16.511,2338.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2373.342,26.94,-16.802,-15.456,2352.718,26.94,-32.102,-15.456,2325.729,42.14,-32.102,-14.686,2342.328,,,,,,,,,,,,,,,,,156,7,0.8531169383748284,4.133288734572971
865,-25.359,5.885,-6.684,2356.245,-37.609,5.885,-6.684,2801.146,-37.609,-7.315,-6.684,2340.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94,-16.802,-15.456,2308.235,,,,,42.14,-32.102,-14.686,2351.533,,,,,,,,,,,,,,,,,129,3,1.009847505203919,2.775422576521383
866,,,,,,,,,,,,,,,,,,,,,-37.609,37.335,-6.684,2349.626,,,,,-25.359,24.135,-6.684,2329.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.025555468471868,4.081626988713939
867,,,,,,,,,-37.609,-7.315,-6.684,2315.462,-25.359,-7.315,-6.684,2350.202,-25.359,37.335,-6.684,2375.694,-37.609,37.335,-6.684,2420.024,-37.609,24.135,-6.684,2352.252,-25.359,24.135,-6.684,2802.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2341.504,26.94,-16.802,-15.456,2014.68,26.94,-32.102,-15.456,2305.856,42.14,-32.102,-14.686,2348.111,-25.359,-25.745,-7.329,2347.658,-37.255,-25.745,-7.364,2311.735,,,,,,,,,387,7,1.0822786691616837,2.826211657754418
868,-25.359,5.885,-6.684,2355.892,-37.609,5.885,-6.684,2341.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2347.698,-2.794,-56.16,-15.911,2339.892,-2.794,-70.539,-15.931,2367.91,6.915,-70.539,-16.101,2385.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2353.14,-37.255,-25.745,-7.364,2337.933,-37.255,-39.545,-7.339,2371.738,-25.359,-39.545,-7.279,2391.827,289,5,1.1257373675363425,2.018473279931442
869,-25.359,5.885,-6.684,2378.782,-37.609,5.885,-6.684,2359.63,-37.609,-7.315,-6.684,2346.415,-25.359,-7.315,-6.684,2359.63,-25.359,37.335,-6.684,2373.412,-37.609,37.335,-6.684,2360.277,-37.609,24.135,-6.684,2332.978,-25.359,24.135,-6.684,2351.879,6.479,12.65,0.0,2403.941,-6.872,12.65,0.0,2382.385,-6.872,-12.63,0.0,2338.071,6.479,-12.63,0.0,2356.666,37.369,10.956,-14.946,2380.707,22.469,10.956,-15.266,2357.161,22.469,-3.952,-15.346,2335.778,37.369,-3.952,-15.076,2368.925,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2405.425,-2.794,-56.16,-15.911,2747.289,-2.794,-70.539,-15.931,2336.026,6.915,-70.539,-16.101,2346.594,-9.541,53.623,-17.031,2352.932,-20.557,64.708,-17.796,2356.844,-20.557,53.623,-17.501,2338.1,,,,,42.14,-16.802,-15.136,2378.73,26.94,-16.802,-15.456,2360.915,26.94,-32.102,-15.456,2331.068,42.14,-32.102,-14.686,2357.667,-25.359,-25.745,-7.329,2374.558,-37.255,-25.745,-7.364,2356.096,-37.255,-39.545,-7.339,2338.11,-25.359,-39.545,-7.279,2348.621,495,15,0.7150613945420768,4.023856590472927
