NRUN,NEvent,Theta,Phi,event_time_ns,clusters_bit,clusters,1_1_t,1_2_t,1_3_t,1_4_t,2_1_t,2_2_t,2_3_t,2_4_t,3_1_t,3_2_t,3_3_t,3_4_t,4_1_t,4_2_t,4_3_t,4_4_t,5_1_t,5_2_t,5_3_t,5_4_t,6_1_t,6_2_t,6_3_t,6_4_t,7_1_t,7_2_t,7_3_t,7_4_t,8_1_t,8_2_t,8_3_t,8_4_t,9_1_t,9_2_t,9_3_t,9_4_t,1_theta,1_phi,1_a_x,1_a_y,1_a_z,2_theta,2_phi,2_a_x,2_a_y,2_a_z,3_theta,3_phi,3_a_x,3_a_y,3_a_z,4_theta,4_phi,4_a_x,4_a_y,4_a_z,5_theta,5_phi,5_a_x,5_a_y,5_a_z,6_theta,6_phi,6_a_x,6_a_y,6_a_z,7_theta,7_phi,7_a_x,7_a_y,7_a_z,8_theta,8_phi,8_a_x,8_a_y,8_a_z,9_theta,9_phi,9_a_x,9_a_y,9_a_z
818,234433,49.12,242.12,59188639405631,455,"9,8,1,2,3,7",2461.045,2343.212,2267.184,2499.025,None,2355.76,None,2320.703,2310.594,2369.408,2341.162,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2337.048,2350.859,2532.344,2359.892,2352.564,None,2436.742,2427.49,2347.581,2336.851,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,
818,270296,55.44,125.85,61747049767899,256,9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2345.592,None,2347.756,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,275470,56.93,105.42,62117252091302,439,"2,5,3,1,8,9,6",2336.591,2350.005,2363.031,2202.842,2342.983,2332.49,None,None,2347.16,2333.14,2405.038,None,None,None,None,None,2316.174,1765.029,2355.245,2366.873,2291.267,2347.695,2398.8,2323.639,None,None,None,None,2347.424,2341.468,2393.921,2408.683,1746.133,2321.937,2348.422,2354.328,22.8290382846293,40.11832685478545,0.29669635627530416,0.2500037721614491,0.9216666350031361,None,None,None,None,None,65.32175841148256,107.41244636746227,-0.2719167904903521,0.8670274572224621,0.4175220323189874,None,None,None,None,None,67.61896160170991,103.27003999070179,-0.21224999999999214,0.8999824561403446,0.38076438402192514,,,,,,None,None,None,None,None,80.47144716852846,99.92922943521062,-0.17005263157894795,0.971431372549014,0.16553909182006912,31.293424299106114,105.6729331520062,-0.140319327731094,0.5001086956521728,0.854518448483224
818,289361,48.64,159.87,63116547152335,431,"2,1,9,3,6,4,8",2339.326,2366.752,2325.986,2357.81,2365.255,2348.545,2355.406,2383.596,2358.306,2327.733,2345.449,2373.677,2353.259,2314.746,None,2371.07,None,None,None,None,2356.323,2342.353,None,2370.096,None,None,None,None,2376.351,2346.522,2360.707,2393.78,2349.98,None,2330.186,2361.367,,,,,,40.74485936638141,151.4193755131996,-0.5731578947368401,0.31224443606186836,0.7576235475810128,,,,,,52.01539556598901,161.2754023759532,-0.746460000000011,0.25301999999999447,0.6154497119992717,None,None,None,None,None,32.99863243004515,140.8992759212172,-0.42264529058113864,0.34348337950140817,0.8386835674769576,None,None,None,None,None,46.0593177137458,159.38112511137166,-0.673934210526323,0.25356862745097464,0.6939132734390449,53.88741323558053,165.9097266487949,-0.7835546218487222,0.19667391304347207,0.589373842741324
818,294006,42.26,140.17,63436842564287,423,"2,1,3,9,8,6",2355.055,2327.705,2347.89,2370.863,2350.792,2349.142,2347.333,2371.84,2352.662,None,2361.269,2383.369,None,None,None,None,None,None,None,None,2347.733,2328.517,2350.645,2461.804,None,None,None,None,2357.394,2339.05,2362.735,2387.329,2348.872,2333.684,2356.721,2374.517,45.67259040560256,150.8793880301163,-0.6249352226720578,0.3481290079215379,0.6987575840786212,25.050865809483973,144.68570538625272,-0.3455101214574868,0.24476423990947072,0.9059322396470786,42.0445751379195,141.7288092078205,-0.5257800891530655,0.41480700358138234,0.7426240284491403,None,None,None,None,None,None,None,None,None,None,47.97242153574507,141.37646157510176,-0.5803406813627524,0.4636703601108188,0.6694882304492887,None,None,None,None,None,41.998461484342315,135.460623894067,-0.47692105263157725,0.4693137254901953,0.743162792814133,37.72223162479507,130.54744260368975,-0.39773949579831047,0.46491304347826273,0.7909861917163187
818,319425,50.49,204.28,65255022676722,292,"9,6,3",None,None,None,None,None,None,None,None,2356.265,2325.212,2697.392,None,None,None,None,None,None,None,None,None,2348.25,None,None,2330.979,None,None,None,None,None,None,None,None,2337.433,2316.605,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,321370,55.7,198.43,65394644674932,17,"1,5",2351.625,None,2303.303,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2352.274,2334.788,2367.974,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,45.137950756429795,202.35397605356306,-0.6555416666666788,-0.2695789473684298,0.7054022358907026,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,334667,42.61,214.55,66351570124005,421,"9,1,6,3,8",2377.608,2352.517,2335.631,2367.608,None,None,None,None,2351.69,2352.012,2289.435,2347.561,None,None,None,None,None,None,None,None,2357.687,2353.892,2319.571,2340.811,None,None,None,None,None,2335.358,2387.612,2347.318,2382.99,2345.985,2328.447,2352.112,52.63817496823042,207.2105398573447,-0.7068582995951512,-0.3634402112410432,0.6068464032574613,None,None,None,None,None,47.69174676217847,209.99342681098307,-0.6404977711738443,-0.3696935933147611,0.6731190475564912,None,None,None,None,None,None,None,None,None,None,40.72017096980003,230.19715493314072,-0.41761022044090024,-0.5011807479224221,0.757904718084816,None,None,None,None,None,,,,,,69.24311448697475,230.55686617096057,-0.5940756302520772,-0.722130434782608,0.35440341519415247
818,349007,48.56,135.11,67343791152814,136,"4,8",None,None,None,None,None,None,None,None,None,None,None,None,2357.015,2331.271,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2142.038,2289.761,2323.586,2348.542,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None
818,369605,46.73,203.38,68849292015453,80,"7,5",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2320.954,2350.686,None,None,None,None,None,2347.092,2334.277,2356.729,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,67.99278622337346,197.14974874839336,-0.8859137245705785,-0.27338489535939076,0.37472332674497344,None,None,None,None,None,None,None,None,None,None
818,370195,43.76,202.53,68888990134344,4,3,None,None,None,None,None,None,None,None,2348.786,2328.832,1857.514,2326.558,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,402504,40.68,136.46,71196527377363,431,"2,1,3,9,4,8,6",2357.303,2347.51,2360.02,2379.951,2355.608,2341.744,2359.858,2412.407,2363.911,2339.461,2381.324,2401.495,2363.941,2348.731,2372.289,2391.494,None,None,None,None,2350.936,2329.451,2363.392,2364.276,None,None,None,None,2362.642,2341.379,2370.031,2389.345,2373.517,2322.112,2377.475,2364.915,30.338761537390884,137.8939648669436,-0.3747449392712503,0.338679743493025,0.8630540318184521,,,,,,44.78921261326557,134.47648100176502,-0.4935846953937626,0.5026880222841216,0.7097033892585868,,,,,,None,None,None,None,None,40.09454826463836,125.88753260300004,-0.37754008016033247,0.5217901662049904,0.7649826862905449,None,None,None,None,None,41.68568428995835,133.00741501677507,-0.4536217105263079,0.4863235294117594,0.7468043709564615,23.45641094443428,323.30285249128576,0.31915966386557365,-0.23786956521740066,0.9173631663111937
818,416575,45.24,220.13,72156190336768,509,"9,6,1,3,8,4,7,5",2353.417,2332.733,None,2334.955,None,None,None,None,2397.419,2371.99,2332.623,2356.667,2384.831,2355.815,2335.817,2368.107,2364.144,2337.427,2307.635,2331.722,None,2351.754,2186.594,2339.632,2346.916,2356.536,2332.817,None,None,2346.641,None,2351.454,2372.976,2348.128,None,2349.943,,,,,,None,None,None,None,None,45.12644755969618,219.39409904259185,-0.5476560178306039,-0.44975527258256626,0.7055445279485248,46.76681119908725,218.37683689520537,-0.5711600000000019,-0.4523199999999956,0.6849692489447988,47.204605321285996,224.85827510813925,-0.5201458333333278,-0.5175789473684211,0.6793823263133765,,,,,,,,,,,None,None,None,None,None,54.07588775058528,222.9331124229227,-0.5928907563025124,-0.5515869565217387,0.5867132012202557
818,452289,48.27,149.47,74731589400207,67,"2,7,1",2352.55,2326.795,2352.85,2380.257,2341.094,None,2339.435,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2371.073,2338.608,2349.77,None,None,None,None,None,None,None,None,None,59.11227606654571,140.20994680496273,-0.6594170040485828,0.5492116182572522,0.5133573931900091,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None
818,457644,46.74,124.48,75107969415438,24,"5,4",None,None,None,None,None,None,None,None,None,None,None,None,None,2329.202,2350.188,2694.9,2312.72,None,None,2350.104,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,464850,51.76,142.43,75614594974847,64,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2348.806,None,2328.6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,467264,41.12,199.58,75788779202524,511,"9,2,1,3,7,6,4,8,5",2350.897,2354.46,2327.085,None,2382.349,2356.821,2346.983,2378.144,1827.475,2350.952,2325.789,2347.46,2347.738,2960.788,2322.147,2349.933,None,2331.993,2332.075,2347.112,2298.069,None,2287.352,2342.616,2366.119,2352.559,2350.202,2363.328,2347.738,None,2353.381,2321.95,2373.378,2342.986,2338.578,None,41.82562345224472,274.9378734514411,0.05740080971662287,-0.6643907959260774,0.7451778427547275,46.750838124326094,190.43073440935854,-0.7163441295546511,-0.13187099207847447,0.6851723356213589,36.135169439905056,209.35214537204513,-0.5139895988112739,-0.28905292479107897,0.8076280697100297,29.950673979140994,186.8215340168574,-0.4957200000000129,-0.059299999999981604,0.8664555335387901,16.267020664346934,172.07286242677105,-0.2774375000000109,0.03863157894736633,0.9599666841624127,,,,,,25.897240823037652,184.21013847790957,-0.4355798763087442,-0.03206447906695045,0.8995788128546738,52.890471313873576,315.26080982315733,0.5664671052631539,-0.5613333333333408,0.6033406231505247,48.84251613448193,193.31794963063825,-0.7326554621848853,-0.17343478260868453,0.6581309519481138
818,471766,42.37,143.63,76133349197469,231,"2,7,1,3,6,8",2349.78,1827.642,2349.988,2370.88,2380.7,2332.883,2347.844,2364.628,2370.304,2317.393,2353.837,2373.048,None,None,None,None,None,None,None,None,2361.397,2343.555,2362.652,2379.237,2359.399,2330.19,2349.712,2372.022,2354.826,2333.476,2348.905,2374.392,None,None,None,None,40.34116750928032,141.38439507510193,-0.5057975708502016,0.4039984911354056,0.7622034088629825,32.91798309141863,225.48711456032186,-0.38098785425098725,-0.3875216899283392,0.8394493401917191,27.933283724257045,170.04438860508478,-0.4613893016344541,0.08098686828491365,0.8834936556097461,None,None,None,None,None,None,None,None,None,None,44.07756580453799,143.4424829345067,-0.5587725450901844,0.41433864265928655,0.7183987277638358,33.024997660858446,119.2356051829606,-0.2661814897555388,0.47558147824728664,0.8384328667577671,36.141431685125234,150.9128324862314,-0.5153980263157844,0.2867156862745081,0.8075636134162633,None,None,None,None,None
818,473903,40.3,155.88,76281799981925,45,"1,3,4,6",2368.53,2344.92,2361.349,2385.018,None,None,None,None,2365.258,2337.985,2359.629,2383.523,2380.743,2341.801,2360.516,2394.067,None,None,None,None,2358.511,2326.916,2344.81,2359.077,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,,,,,,46.25468389654499,160.99220777973642,-0.6830299999999989,0.23529000000000247,0.6914540006392329,None,None,None,None,None,30.897122269720448,172.26643827270914,-0.5088276553106372,0.06909972299170503,0.8580906976966648,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,477658,47.73,144.96,76550607940064,250,"7,2,5,4,6,8",None,None,None,None,2338.636,None,2345.412,2368.327,None,None,None,None,2355.947,2331.281,None,2372.571,2349.046,2329.535,2364.592,2386.749,2346.858,None,2356.277,None,None,2335.618,2356.844,2411.327,2359.564,2332.781,2353.307,2383.554,None,None,None,None,None,None,None,None,None,56.852723942232394,129.26548479824268,-0.5299190283400634,0.6482308562806469,0.5467929959031866,None,None,None,None,None,31.50087444962965,153.97242427792966,-0.46951999999997607,0.2292800000000055,0.8526321898685387,52.22106000503807,122.52649195477923,-0.4249791666666652,0.6664035087719358,0.6126165778003068,None,None,None,None,None,,,,,,46.369001973944975,148.3257549421036,-0.6159868421052644,0.38005882352940656,0.6900112325249694,None,None,None,None,None
818,485128,41.18,208.47,77105092301059,182,"2,6,5,8,3",None,None,None,None,None,2348.381,2318.231,1753.11,2073.261,2056.735,2028.538,2352.285,None,None,None,None,None,2351.551,2407.013,1836.608,2297.881,None,2342.985,2301.899,None,None,None,None,2351.656,2375.623,2325.744,2261.468,None,None,None,None,None,None,None,None,None,,,,,,27.621515240241557,225.01116359485547,-0.32777117384844245,-0.3278989255869434,0.8860295436343769,None,None,None,None,None,,,,,,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None
818,491726,63.42,216.55,77559850057778,18,"2,5",None,None,None,None,1977.942,None,2323.151,2353.577,None,None,None,None,None,None,None,None,2343.044,2311.241,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,495009,41.19,132.66,77789374257031,124,"7,3,5,4,6",None,None,None,None,None,None,None,None,2360.151,2341.795,2383.39,2408.389,2344.801,2318.392,2348.042,2373.647,2358.648,2337.354,2362.892,2386.626,2338.358,2324.903,None,None,2372.058,2341.782,2356.98,2389.419,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,47.79835194522549,130.33488313000356,-0.4794762258543784,0.5646816553919631,0.6717418975352314,,,,,,,,,,,None,None,None,None,None,39.356109828593176,130.59774915698165,-0.4126620001520818,0.4814992971696749,0.7732195680759718,None,None,None,None,None,None,None,None,None,None
818,496451,45.93,117.53,77889529108630,151,"2,5,1,3,8",2327.102,2307.842,2351.96,2348.211,2353.108,2341.64,2357.74,2372.146,2599.628,2356.945,2350.539,2414.719,None,None,None,None,2350.973,2338.497,2482.661,None,None,None,None,None,None,None,None,None,None,2368.51,2456.582,2350.761,None,None,None,None,45.104936888461246,106.57768494498087,-0.20211740890686877,0.6789551112787567,0.7058105339857323,,,,,,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None
818,496554,48.46,230.56,77895527740661,237,"6,1,3,8,4,7",2380.343,2351.81,2313.264,2349.394,None,None,None,None,2374.617,2360.298,2299.088,2330.183,2368.319,2351.992,2321.737,2347.428,None,None,None,None,2342.936,2347.931,2308.409,2316.783,2361.132,None,2354.694,2348.745,2372.349,2353.79,2327.996,2349.825,None,None,None,None,,,,,,None,None,None,None,None,51.64664819141313,230.15731974972996,-0.5024219910846965,-0.6021130123358518,0.6205095190650466,44.94153488763467,237.62112666179843,-0.3782800000000013,-0.5965599999999984,0.7078279508468148,None,None,None,None,None,41.15171479941192,261.9528995264548,-0.09211923847696084,-0.6515754847645445,0.7529697427893591,,,,,,44.14428347755098,229.5608774547852,-0.4517565789473654,-0.5300784313725552,0.7175882175533431,None,None,None,None,None
818,509091,56.69,226.39,78801700910995,132,"3,8",None,None,None,None,None,None,None,None,2077.503,2432.253,2296.893,2376.911,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2379.796,2352.114,2372.513,2354.383,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10.447005895883715,215.5904305492541,-0.14745394736841277,-0.10552941176471332,0.9834230405365063,None,None,None,None,None
818,513624,48.4,163.84,79118400730336,5,"1,3",2368.365,2337.523,2349.993,2382.569,None,None,None,None,2358.691,2325.551,2356.817,2383.475,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,55.153167326357185,162.80085612980136,-0.7839838056680049,0.24267069030554891,0.5713845714726119,None,None,None,None,None,49.08116602321245,151.28642643112417,-0.6627191679048913,0.36303223239155924,0.6549892386415592,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,518678,44.81,159.34,79513230057658,23,"1,2,3,5",2408.203,2331.226,2421.462,2344.778,2351.896,None,2263.747,2356.038,2358.271,2326.233,2285.585,2610.197,None,None,None,None,2361.189,2339.212,2351.631,2382.533,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,55.59308293444975,215.28122211266165,-0.6735066864784441,-0.47653800238758454,0.5650666116036916,None,None,None,None,None,39.154939326941914,149.09317612399522,-0.5417604166666742,0.3243245614035129,0.7754413129332036,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,555839,46.5,122.6,82169942230736,420,"3,9,8,6",None,None,None,None,None,None,None,None,2347.205,2330.35,2375.208,2400.092,None,None,None,None,None,None,None,None,2356.42,2342.674,2369.228,2380.548,None,None,None,None,None,2312.287,None,2358.943,2359.686,2472.916,2376.064,2390.152,None,None,None,None,None,None,None,None,None,None,50.03255396087967,127.02158334564226,-0.4614673105497685,0.6119080779944307,0.6423522595734565,None,None,None,None,None,None,None,None,None,None,44.15014318083012,126.88548164938737,-0.4180761523046122,0.5571191135734013,0.7175169852800408,None,None,None,None,None,None,None,None,None,None,44.89724064190155,119.97375173269381,-0.3526386554621768,0.6114347826086882,0.7083738315960679
818,558476,51.61,252.28,82351534512106,16,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2347.337,2337.622,2294.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,48.50858268898631,253.37808555839138,-0.21427083333333213,-0.7177543859648925,0.6625078500748498,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,567281,50.86,143.1,82963085404913,134,"2,3,8",None,None,None,None,None,2286.48,2431.89,2336.363,2437.608,2281.81,2447.438,2352.274,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2337.6,2350.886,2400.81,None,None,None,None,None,None,None,None,None,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None
818,569081,45.19,155.01,83124040398042,495,"1,2,7,3,9,4,6,8",2359.535,2337.999,2352.002,2405.778,2346.258,2305.075,2329.661,2343.646,2348.785,2333.997,2368.052,None,2363.462,2328.738,2347.085,2374.36,None,None,None,None,2350.107,2332.772,None,2372.733,2351.858,None,2321.569,2377.619,2358.16,None,2344.617,None,2347.993,2323.806,None,2427.328,38.00201141701838,153.77035181469327,-0.5522914979756921,0.2721161825726085,0.7879891398019879,18.89190170528882,194.83162250809698,-0.31299595141699343,-0.08288193134666716,0.9461311324826054,,,,,,37.89029294468191,160.26804546752243,-0.578090000000003,0.20735000000000983,0.789188145754859,None,None,None,None,None,48.01503514066739,134.8031091536652,-0.5237975951903966,0.5274099722991625,0.6689355726765874,,,,,,None,None,None,None,None,,,,,
818,580442,40.16,212.58,83917770633212,69,"1,3,7",2352.533,2340.601,None,1967.875,None,None,None,None,2346.449,2295.946,2478.058,2299.104,None,None,None,None,None,None,None,None,None,None,None,None,2370.418,2349.112,2331.079,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None
818,585798,46.28,119.6,84321211387663,505,"7,1,5,9,4,8,6",2357.116,2337.805,2371.239,2386.934,None,None,None,None,None,None,None,None,2351.542,2329.728,2365.166,2384.286,2353.36,2340.778,None,2391.449,2332.235,2317.171,None,2357.115,None,None,2310.506,2346.552,2351.816,2335.54,2370.918,2388.997,2352.107,2338.05,2376.078,2391.882,52.165541953761924,123.76021299571556,-0.4388987854250993,0.656605054696346,0.6133821470336263,None,None,None,None,None,None,None,None,None,None,44.489290624498615,121.62335691630435,-0.36743999999999183,0.5967200000000028,0.7133814463525125,47.05199868661576,111.9829756110302,-0.27400000000000413,0.6787543859649132,0.6813343404917965,47.136711840110934,128.42422538850067,-0.4555310621242785,0.5742382271468022,0.6802513578988464,None,None,None,None,None,49.768892258950544,120.9139644068061,-0.3922203947368333,0.6549901960784268,0.6458722822614597,59.2832486192129,114.63637008764636,-0.35837394957981566,0.7814456521739228,0.5107942883011087
818,618384,49.27,210.57,196904204656,28,"3,4,5",None,None,None,None,None,None,None,None,2389.183,2357.854,2136.104,2350.703,2351.917,None,2301.896,2349.078,2374.714,2348.55,2321.646,2357.144,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50.8017677923033,211.46005656052324,-0.6610475482912526,-0.40445682451254034,0.632005392384714,,,,,,46.58983891007969,209.70978372839681,-0.6309583333333227,-0.3600350877192956,0.6872163540022856,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,619865,46.15,201.39,343392486933,260,"9,3",None,None,None,None,None,None,None,None,2353.35,None,2292.718,2461.953,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2351.058,2316.149,None,2367.47,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,64.64472237193046,160.5934877324441,-0.8523277310924317,0.30026086956520387,0.4282299020605347
818,634258,52.32,127.02,1336572973757,207,"2,7,1,3,4,8",2349.748,2343.51,2363.097,2395.956,2353.182,2330.373,None,2380.104,2357.501,2333.962,2637.378,2415.316,2356.119,2333.093,2373.447,2393.499,None,None,None,None,None,None,None,None,2330.6,None,2300.275,2345.146,2355.965,2334.663,2367.41,2392.682,None,None,None,None,,,,,,59.45140971873662,138.07863488661673,-0.6407854251012105,0.5753753300641384,0.5082688939247066,62.920031847440626,123.19131171941407,-0.48742199108469914,0.7451054516514029,0.4552336416900518,52.938271230706306,119.46969267904302,-0.39258000000000015,0.6947400000000036,0.602675099867246,None,None,None,None,None,None,None,None,None,None,,,,,,54.13502817278134,129.4990226771877,-0.5154671052631555,0.6253333333333342,0.5858770226027337,None,None,None,None,None
818,634402,52.38,206.45,1347447207976,260,"9,3",None,None,None,None,None,None,None,None,2408.675,2351.853,2338.9,2346.692,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2348.008,2331.235,2308.797,2349.315,None,None,None,None,None,None,None,None,None,None,45.633864542883224,253.38383362210433,-0.2044279346210928,-0.6850338241146148,0.6992409308424824,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50.19007326416346,202.8215876566994,-0.7080378151260429,-0.2979456521739148,0.6402427982431353
818,638359,44.46,157.92,1658567815069,495,"2,7,9,1,3,6,4,8",2333.91,2276.294,None,2349.815,2669.156,None,2332.459,2344.553,2378.408,2277.794,None,2345.753,2349.146,2303.479,2318.53,2547.586,None,None,None,None,2350.831,2316.483,None,2348.61,2336.933,2297.275,None,None,2393.32,2344.436,2353.016,None,2344.638,2452.021,2338.461,2355.91,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,,,,,,,,,,
818,642929,58.89,110.7,1977268705909,118,"7,2,3,5,6",None,None,None,None,2334.635,None,2348.216,None,2348.542,2338.608,2435.058,2411.931,None,None,None,None,2267.35,2254.532,2312.589,2346.786,2325.866,None,2355.639,2366.387,None,2322.55,2350.215,2392.39,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,56.33413743924083,102.78579650148554,-0.1841901931649327,0.8116474333465953,0.5543486418164555,None,None,None,None,None,,,,,,76.93816133020552,113.64691269545996,-0.39072144288577015,0.8923337950138449,0.22600254942245934,,,,,,None,None,None,None,None,None,None,None,None,None
818,664355,49.2,136.78,3507763295196,471,"7,2,1,5,9,3,8",2355.712,2331.47,2357.524,2387.611,2348.398,2329.832,2350.149,2375.476,None,2286.498,2441.3,2356.446,None,None,None,None,2351.073,None,2357.534,2393.292,None,None,None,None,2377.002,2337.679,2354.928,2395.289,None,None,2306.319,2351.724,2339.306,None,2346.173,None,,,,,,52.25062372099435,135.18686032420965,-0.5609271255060783,0.5572802715956255,0.6122086725633623,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None
818,666793,61.48,117.29,3673243618647,484,"7,3,9,8,6",None,None,None,None,None,None,None,None,2355.906,2336.093,2027.494,None,None,None,None,None,None,None,None,None,2346.24,None,None,2358.07,None,2331.063,2358.501,2399.818,2364.425,2318.034,2356.3,2383.053,None,2311.303,None,2351.386,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,41.48796192814045,152.02568946666256,-0.5850592105263023,0.31074509803921596,0.7490949233728246,None,None,None,None,None
818,672351,41.35,210.33,4105747419592,32,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2326.114,2344.8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,677291,52.35,154.37,4450169610086,132,"3,8",None,None,None,None,None,None,None,None,2328.45,None,1927.511,2350.959,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2356.102,2316.929,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
818,677920,60.82,210.31,4494100975795,129,"1,8",None,2347.006,2321.302,2356.603,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2372.41,2331.345,None,2347.019,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None
