RUN	Event	Teta	Fi	Nview	NviewCorr	Sdet	Dens	DensCorr	NgoodPMT	NhitPMT	SumNpeGoodCorr	SpecEnDep	NupSCT	NdnSCT
835	982871	50.25	199.83	8	8.00926	30.3456	0.194732	0.19646	518	213	1918.88	9767.3	0	1
835	990999	63.02	148.94	5	5.00226	35.6944	0.0813087	0.0831837	518	273	3141.45	37765.2	0	0
835	1004874	48.45	236.51	5	5.00226	25.3846	0.114331	0.116968	518	377	7708.16	65899.8	0	1
835	1010295	41.17	120.84	5	5.00226	21.3964	0.135643	0.138771	518	377	8188.58	59008	1	0
835	1012254	66.75	235.29	6	6.00391	32.2088	0.121206	0.123409	518	237	3256.35	26386.5	0	0
835	1026727	52.96	215	6	6.00391	31.4097	0.12429	0.126549	518	347	7388.21	58382.2	0	1
835	1052198	49.43	155.15	5	5.00226	30.146	0.0962734	0.0984935	518	356	7394.17	75072.6	1	0
835	1055637	44.02	136.55	5	5.00226	26.091	0.111236	0.113801	518	437	11361.4	99835.5	1	1
835	1063452	55.74	142.16	7	7.00621	32.3058	0.151868	0.15391	518	237	3350.28	21767.7	0	0
835	1077177	41.72	198.24	6	6.00391	25.8719	0.150894	0.153637	518	433	14385.6	93633.7	7	0
835	1095356	45.62	136.11	6	6.00391	26.8246	0.145535	0.14818	518	505	34944.5	235825	7	0
835	1098800	47.02	239.87	5	5.00226	23.8087	0.121899	0.12471	518	381	11607.8	93078.2	3	1
835	1104854	49.7	208.55	6	6.00391	30.2585	0.129019	0.131364	518	355	6318.54	48099.5	0	0
835	1109160	63.59	201.46	7	7.00621	35.906	0.13664	0.138478	518	371	6554.44	47331.9	0	2
835	1120010	48.76	163.21	6	6.00391	29.3884	0.132838	0.135253	518	324	5484.61	40550.8	1	1
835	1124146	40	200.71	5	5.00226	25.0662	0.115784	0.118454	518	306	4449.1	37559.8	1	1
835	1128362	48.06	199.29	7	7.00621	29.2485	0.167742	0.169998	518	271	3508.82	20640.4	0	0
835	1132949	59.87	146.01	7	7.00621	34.3458	0.142847	0.144768	518	349	6033.88	41679.6	1	0
835	1138535	46.82	247.82	5	5.00226	21.1108	0.137478	0.140648	518	245	2737.23	19461.6	0	0
835	1143614	44.86	197.01	9	9.01319	27.4478	0.251867	0.252985	518	501	27151.1	107323	9	2
835	1144670	60.66	132.09	7	7.00621	32.3906	0.15147	0.153507	518	465	18953.9	123472	2	1
835	1145409	53.47	140.14	6	6.00391	31.0787	0.125614	0.127897	518	339	6712.72	52485.4	1	0
835	1147357	47.01	118.41	10	10.0181	23.2801	0.340124	0.340175	518	467	17459.8	51325.8	7	0
835	1157004	51.23	229.55	7	7.00621	28.3336	0.173159	0.175488	518	496	21587.3	123014	6	0
835	1168477	56.45	226.57	5	5.00226	31.1342	0.0932177	0.0953673	518	184	2520.42	26428.5	0	0
835	1180111	44.76	239.37	5	5.00226	22.9742	0.126327	0.12924	518	447	15564.1	120428	14	0
835	1192586	50.77	239.92	5	5.00226	25.332	0.114569	0.117211	518	307	5449.87	46496.2	2	0
835	1195495	40.33	219.48	6	6.00391	24.6598	0.158311	0.161188	518	381	8488.81	52663.9	1	1
835	1201687	42.87	143.99	9	9.01319	26.3695	0.262166	0.26333	518	338	6072.41	23060	1	0
835	1204969	47.52	123.63	6	6.00391	25.0211	0.156024	0.15886	518	263	3325.36	20932.6	1	0
835	1211117	46.3	115.93	6	6.00391	22.1939	0.1759	0.179097	518	402	10991	61368.6	4	0
835	1211577	47.63	224.24	6	6.00391	27.7429	0.140718	0.143275	518	271	4251.61	29674.4	0	0
835	1217958	49.06	160.25	13	13.0398	29.7689	0.367489	0.363111	518	487	29088.8	80110	4	2
835	1220387	60.75	233.75	6	6.00391	30.877	0.126434	0.128732	518	270	4214.21	32736.2	1	0
835	1233887	43.32	217.73	6	6.00391	26.4483	0.147605	0.150288	518	413	10314.9	68633.9	1	0
835	1271565	72.07	155.93	5	5.00226	38.4933	0.0753966	0.0771352	518	240	2869.76	37204.3	0	0
835	1275935	60.77	116.54	6	6.00391	27.5791	0.141553	0.144126	518	456	16795.3	116532	0	0
835	1279739	42.97	156.91	6	6.00391	26.7953	0.145694	0.148342	518	296	3571.68	24077.4	1	0
835	1281974	50.95	207.47	5	5.00226	30.8726	0.0940076	0.0961754	518	448	16660.9	173234	3	0
835	1283611	62.9	128.58	5	5.00226	32.2391	0.090023	0.092099	518	208	1883.48	20450.6	0	0
835	1317243	57.37	237.34	7	7.00621	28.6219	0.171414	0.17372	518	316	5323.73	30645.5	0	0
835	1344945	43.24	205.47	41	42.2472	26.9834	1.48785	1.3653	518	516	89445.5	65513.4	16	3
835	1349270	43.81	211.44	5	5.00226	27.1712	0.106814	0.109277	518	344	7058.08	64588.8	0	0
835	1357773	59.04	207.08	6	6.00391	34.3611	0.113614	0.115679	518	166	1606.3	13885.8	1	0
835	1369471	46.15	149.35	8	8.00926	28.4265	0.207879	0.209723	518	358	6671.21	31809.6	1	0
835	1370243	50.75	214.82	5	5.00226	30.4173	0.0954147	0.097615	518	290	4686.7	48012.1	1	0
835	1372153	45.54	224.37	7	7.00621	26.7078	0.183699	0.18617	518	399	14020.2	75308.6	8	1
835	1372434	43.08	110.86	5	5.00226	19.1716	0.151384	0.154875	518	481	40322.5	260356	13	0
835	1399223	66.36	113.63	5	5.00226	27.9146	0.103969	0.106367	518	302	3957.19	37203.3	1	0
835	1415576	40.46	129.35	6	6.00391	23.013	0.169639	0.172723	518	393	9640.33	55814	2	0
835	1415780	47.3	236.46	6	6.00391	24.9006	0.156779	0.159629	518	433	12445.5	77965	1	2
836	6627	63.67	116.71	7	7.00621	28.4839	0.172245	0.174561	514	434	11970.3	68573.9	0	0
836	12188	42.9	198.78	15	15.0611	26.5495	0.488186	0.47875	514	449	17140.8	35803.3	5	3
836	12453	51.32	212.71	6	6.00391	30.8412	0.126581	0.128882	514	352	6404.14	49690.1	2	0
836	27836	60.86	225.31	5	5.00226	33.0366	0.0878498	0.0898756	514	230	2612.42	29067	0	0
836	31010	44.25	234.01	5	5.00226	24.1413	0.12022	0.122992	514	210	1701.3	13832.6	1	0
836	71181	41.01	139.26	7	7.00621	24.8837	0.197166	0.199817	514	374	7487.86	37473.5	2	0
836	77345	46.27	154.37	8	8.00926	28.5774	0.206781	0.208616	514	339	5209.14	24970	1	1
836	86037	53.11	221.92	8	8.00926	30.6165	0.193009	0.194722	514	418	11106.4	57037.4	3	1
836	86866	53.53	238.48	5	5.00226	26.8563	0.108066	0.110558	514	111	834.064	7544.12	0	0
836	87128	57.14	232.86	5	5.00226	29.8663	0.0971751	0.099416	514	128	1276.63	12841.3	0	0
836	95666	40.27	130.05	20	20.1448	23.0515	0.782802	0.754706	514	489	46645.7	61806.4	14	0
836	97331	43.71	131.72	10	10.0181	25.1103	0.315333	0.315381	514	507	220129	697978	29	1
836	106908	44.92	132.84	7	7.00621	25.9172	0.189303	0.191849	514	437	13407.1	69883.7	9	2
836	110563	55.63	222.57	5	5.00226	31.5694	0.0919326	0.0940526	514	117	1089.49	11583.8	0	0
836	111793	44.95	148.06	9	9.01319	27.7465	0.249155	0.250262	514	376	8736.44	34909.2	1	0
836	112936	47.23	150.79	6	6.00391	29.0249	0.134502	0.136947	514	358	6337.95	46280.4	1	1
836	119933	50.26	131.26	8	8.00926	28.0894	0.210373	0.21224	514	464	21517.4	101382	2	2
836	160183	42.77	203.29	5	5.00226	26.6926	0.108729	0.111236	514	393	10657.7	95811.8	6	0
836	174063	41.34	154.65	11	11.0241	25.9448	0.343964	0.342588	514	443	12700.3	37071.7	2	2
836	185774	59.15	222.15	5	5.00226	33.0179	0.0878997	0.0899267	514	302	5257.21	58461.1	0	0
836	195791	44.61	151.43	6	6.00391	27.6915	0.140979	0.143541	514	457	14381.5	100191	7	1
836	206973	48.93	205.44	11	11.0241	29.9088	0.298377	0.297183	514	451	17621.6	59295.6	4	2
836	213570	59.82	119.96	16	16.0741	28.5434	0.489575	0.478384	514	471	27570.5	57632.5	0	0
836	220438	41.94	203.71	5	5.00226	26.2504	0.110561	0.11311	514	155	1330.65	11764.2	0	0
836	222374	47.23	207.51	6	6.00391	29.0594	0.134342	0.136784	514	326	5261.92	38468.8	1	1
836	238003	47.34	155.49	8	8.00926	29.1086	0.203007	0.204808	514	362	7341.53	35845.9	3	0
836	248954	57.5	227.73	8	8.00926	31.2848	0.188886	0.190562	514	263	4197.66	22027.8	1	0
836	253180	42.34	140.84	9	9.01319	25.7785	0.268177	0.269368	514	401	10717	39785.6	0	1
836	260649	44.21	142.7	5	5.00226	26.957	0.107663	0.110145	514	210	2048.25	18595.8	0	0
836	277461	45.26	151.14	6	6.00391	28.0252	0.1393	0.141832	514	367	9574.87	67508.5	2	0
836	279312	53.73	146.68	6	6.00391	31.8878	0.122426	0.124652	514	335	5915.24	47454.2	2	0
836	291178	49.78	126.68	5	5.00226	26.8034	0.10828	0.110777	514	366	8331.6	75210.8	1	0
836	291834	52.17	214.17	11	11.0241	31.125	0.286718	0.285571	514	408	10246	35879	2	0
836	293522	44.63	195.66	8	8.00926	27.2009	0.217245	0.219173	514	385	8105.33	36981.5	3	2
836	297933	41.61	138.44	5	5.00226	25.1023	0.115618	0.118284	514	337	6334.67	53554.9	2	0
836	303390	69.47	146.92	8	8.00926	37.5507	0.157368	0.158764	514	389	7442.6	46878.4	0	0
836	304137	48.33	198.04	5	5.00226	29.2883	0.0990929	0.101378	514	155	1198.33	11820.5	0	0
836	323120	46.02	201.03	5	5.00226	28.3226	0.102472	0.104835	514	234	3504.51	33428.9	0	1
836	343001	58.94	138.08	5	5.00226	32.9784	0.0880051	0.0900345	514	252	3924.88	43593.1	1	0
836	350274	44.63	217.36	5	5.00226	27.1688	0.106824	0.109287	514	490	35758.5	327199	11	0
836	350786	47.33	130.66	5	5.00226	26.635	0.108964	0.111477	514	201	2159.5	19371.7	1	0
836	356835	48.55	120.25	6	6.00391	24.4859	0.159435	0.162333	514	208	2450.48	15095.4	0	0
836	356881	75.09	200.46	8	8.00926	39.0117	0.151474	0.152818	514	417	8801.03	57591.5	0	0
836	357928	64.9	152.53	9	9.01319	36.4559	0.189631	0.190474	514	482	17906.1	94008.2	20	0
836	382082	40.02	135.32	6	6.00391	23.8186	0.163902	0.166881	514	501	23862.3	142990	7	0
836	390250	44.84	217.18	5	5.00226	27.2949	0.10633	0.108782	514	163	1376.03	12649.5	0	0
836	391272	50.43	220.54	8	8.00926	29.6247	0.199471	0.201241	514	284	4223.28	20986.2	3	1
836	394725	41.86	195.02	5	5.00226	25.6658	0.113079	0.115687	514	506	35420.4	306176	13	0
836	400490	53.13	157.4	6	6.00391	31.8173	0.122698	0.124928	514	294	4900.04	39223	0	0
836	403760	42.52	210.02	7	7.00621	26.5346	0.184898	0.187385	514	473	22271.7	118855	13	1
836	408878	49.94	238.07	12	12.0313	25.5627	0.388507	0.385391	514	404	13249.1	34378.3	0	1
836	409692	53.91	162.76	9	9.01319	31.8108	0.217322	0.218287	514	418	11360.1	52042	0	1
836	410505	58.04	150.65	5	5.00226	33.9151	0.0855745	0.0875478	514	371	11823.1	135048	1	2
836	415213	48.69	219.62	11	11.0241	28.9315	0.308456	0.307222	514	494	34313.6	111690	10	0
836	419824	51.58	122.55	11	11.0241	26.4109	0.337894	0.336542	514	418	18092.4	53759.7	1	1
836	421396	59.38	132.04	5	5.00226	31.9263	0.0909051	0.0930014	514	174	1888.01	20300.9	0	0
836	431876	46.58	148.4	6	6.00391	28.6023	0.136489	0.13897	514	332	4702.26	33836.5	6	0
836	433378	43.15	135.53	28	28.3973	25.49	1.03167	0.972457	514	513	198855	204487	38	5
836	435374	68.9	134.1	6	6.00391	35.3909	0.110308	0.112313	514	466	23976.2	213477	0	1
836	452909	41.11	131.49	6	6.00391	23.7536	0.16435	0.167337	514	478	20532.4	122701	7	0
836	469453	55.12	155.73	5	5.00226	32.7398	0.0886463	0.0906905	514	387	6266.71	69100	0	0
836	469623	52.24	116.71	5	5.00226	24.7741	0.117149	0.11985	514	150	1268.19	10581.5	0	0
836	470762	47.8	128.42	5	5.00226	26.3533	0.110129	0.112669	514	34	240.435	2134	1	0
836	490490	44.88	223.93	6	6.00391	26.4505	0.147593	0.150276	514	374	12215.4	81286.2	0	1
836	493266	52.96	162.87	7	7.00621	31.38	0.156348	0.158451	514	342	6462.73	40786.9	0	1
836	494085	45.92	107.08	5	5.00226	18.8461	0.153998	0.157549	514	209	1847.61	11727.2	0	0
836	508658	51.32	207.93	6	6.00391	31.039	0.125774	0.128061	514	198	1948.02	15211.7	0	0
836	511055	44.72	152.08	5	5.00226	27.7612	0.104544	0.106955	514	505	128365	1.20018e+06	33	0
836	511293	53.82	144.9	7	7.00621	31.7803	0.154379	0.156455	514	466	16115.2	103002	7	0
836	518926	47.21	201.54	9	9.01319	28.9518	0.238783	0.239844	514	466	19949.5	83177.3	1	1
836	519783	51.08	207.81	7	7.00621	30.9287	0.158629	0.160763	514	219	3001.09	18667.8	0	0
836	519811	43.61	230.1	5	5.00226	24.7013	0.117494	0.120204	514	326	6428.41	53479.3	2	0
836	525692	53.01	134.65	14	14.0497	29.9735	0.398674	0.392423	514	459	17558.4	44743.6	1	1
836	538214	43.94	196.31	5	5.00226	26.9033	0.107878	0.110365	514	426	10273.2	93083.8	2	3
836	546623	45.8	234.04	14	14.0497	24.854	0.480794	0.473255	514	490	35018.1	73994	2	3
836	548733	59.38	250.74	6	6.00391	24.1442	0.161691	0.16463	514	371	8614.84	52328.4	0	0
836	556220	40.01	229.79	5	5.00226	22.9477	0.126473	0.12939	514	276	3220.87	24892.8	1	0
836	556748	44.59	120.1	5	5.00226	22.748	0.127583	0.130525	514	123	964.645	7390.48	0	1
836	563038	50.54	117.52	8	8.00926	24.4089	0.242095	0.244243	514	407	11592.1	47461.2	3	0
836	573998	63.89	149.77	5	5.00226	36.034	0.0805423	0.0823996	514	246	3730.66	45275.3	0	0
836	575925	45.04	161.01	24	24.2502	27.6959	0.799764	0.761904	514	511	67146.9	88130.4	21	1
836	576426	62.88	236.68	5	5.00226	30.6429	0.0947124	0.0968964	514	59	423.304	4368.63	0	0
836	582253	58.78	163.01	7	7.00621	33.8011	0.145149	0.147102	514	299	4490.98	30529.8	0	0
836	600157	43.51	137.55	10	10.0181	25.9763	0.30482	0.304866	514	452	16864.8	55318.5	0	3
836	601101	43.62	126.74	5	5.00226	24.0185	0.120834	0.123621	514	408	13254.1	107216	0	0
836	607288	45.31	208.77	12	12.0313	28.0534	0.354014	0.351174	514	449	16413.4	46738.7	3	1
836	607929	53.07	137.67	5	5.00226	30.5334	0.095052	0.0972439	514	254	3352.02	34470.2	0	0
836	616215	44.72	196.78	5	5.00226	27.3546	0.106098	0.108544	514	211	2222.1	20471.9	1	0
836	627741	56.16	212.52	9	9.01319	32.9852	0.209584	0.210515	514	207	3032.33	14404.3	0	0
836	641809	48.89	203.67	6	6.00391	29.8605	0.130738	0.133115	514	190	1889.14	14191.9	1	0
836	642019	46.37	215.76	5	5.00226	28.2078	0.102889	0.105261	514	220	2889.96	27455.1	0	0
836	645591	55.59	155.38	9	9.01319	32.9471	0.209827	0.210759	514	371	8515.22	40402.7	1	0
836	649780	46.24	139.5	5	5.00226	27.6234	0.105065	0.107488	514	243	2885.33	26843.2	0	0
836	672396	57.27	149.71	5	5.00226	33.5673	0.086461	0.0884548	514	276	3437.64	38863.3	0	1
836	673034	58.45	112.77	7	7.00621	25.3725	0.193367	0.195968	514	432	15540.5	79301.1	6	1
836	675188	46.04	148.93	12	12.0313	28.3521	0.350283	0.347474	514	423	11789.6	33929.4	6	0
836	677556	48.8	110.17	5	5.00226	21.0995	0.137551	0.140723	514	94	581.025	4128.86	0	0
836	693394	53.77	201.07	5	5.00226	32.0332	0.0906018	0.092691	514	272	3210.91	34641	0	1
836	707725	69.04	157.56	6	6.00391	37.6442	0.103705	0.10559	514	418	11580.1	109670	2	0
836	727216	43.16	210.75	10	10.0181	26.8537	0.294861	0.294905	514	482	41742	141544	9	0
836	735727	59.43	157.47	5	5.00226	34.4455	0.0842566	0.0861995	514	198	1698.21	19700.9	0	0
836	737851	58.8	112.56	6	6.00391	25.3923	0.153744	0.156539	514	421	10066.5	64306.5	0	0
836	744949	53.2	250.87	7	7.00621	22.1965	0.221035	0.224007	514	398	13438.1	59989.4	1	0
836	749114	51.1	217.48	6	6.00391	30.3177	0.128766	0.131107	514	297	4533.29	34577.1	1	1
836	760727	48.29	119.2	5	5.00226	24.0556	0.120648	0.12343	514	332	6209.62	50308.6	3	1
836	762631	53.98	148.16	9	9.01319	32.0955	0.215394	0.216351	514	313	5137.66	23746.9	0	0
836	763826	42.63	254.28	5	5.00226	17.1061	0.169663	0.173575	514	422	13361	76975.2	6	2
836	792755	49.06	228.97	11	11.0241	27.5048	0.324456	0.323158	514	399	10340	31996.6	3	0
836	801775	51.66	149.28	5	5.00226	31.1088	0.093294	0.0954454	514	301	4832.73	50633.5	1	0
836	805182	42.26	227.23	5	5.00226	24.5735	0.118105	0.120829	514	395	9963.33	82458.2	2	0
836	810152	48.04	221.12	10	10.0181	28.4191	0.278619	0.278661	514	471	35546.2	127561	1	0
836	833100	45.21	214.67	12	12.0313	27.7058	0.358455	0.35558	514	494	27367.4	76965.7	6	3
836	845277	48.58	210.78	8	8.00926	29.6391	0.199374	0.201143	514	474	25004.3	124311	9	1
836	848562	65.2	207.3	7	7.00621	36.5559	0.134211	0.136016	514	318	5032.34	36998.1	0	0
836	851583	44.25	120.79	5	5.00226	22.7924	0.127335	0.130271	514	297	3111.21	23882.6	4	0
836	870587	40.58	139.37	6	6.00391	24.6646	0.15828	0.161157	514	266	3189.95	19794.1	1	0
836	888382	41.52	155.91	5	5.00226	26.0272	0.111509	0.11408	514	281	4898.48	42938.8	0	0
836	906167	49.15	113.63	11	11.0241	22.5226	0.396227	0.394642	514	480	28017.2	70994	3	1
836	919850	48.87	108.86	5	5.00226	20.6101	0.140817	0.144064	514	315	5457.46	37882.1	0	0
836	928130	55.2	143.01	6	6.00391	32.1797	0.121316	0.123521	514	286	4324.07	35006.8	1	0
836	942272	54.75	153.64	8	8.00926	32.5987	0.181273	0.182881	514	302	8881.59	48564.9	0	0
836	947823	48.76	107.83	5	5.00226	20.157	0.143983	0.147303	514	300	4419.49	30002.6	0	0
836	961227	47.31	225.47	23	23.2202	27.3783	0.771419	0.737002	514	506	47618.1	64610.5	10	0
836	983705	63.34	130.88	5	5.00226	32.9873	0.0879811	0.0900099	514	195	1897.94	21085.9	0	0
836	1003240	45.75	164.36	10	10.0181	27.7757	0.285073	0.285116	514	402	12276.6	43058.3	5	1
836	1003597	47.76	205.65	6	6.00391	29.3318	0.133095	0.135514	514	254	2892.96	21348	0	0
836	1020863	47.52	144.24	6	6.00391	28.7822	0.135636	0.138102	514	304	5824.82	42177.8	2	0
836	1021997	50.8	152.23	6	6.00391	30.7977	0.12676	0.129064	514	326	4497.56	34847.6	1	0
836	1052511	56.54	231.09	7	7.00621	30.1119	0.162932	0.165124	514	332	5889.18	35665.3	0	0
836	1055021	48.72	213.96	5	5.00226	29.5188	0.0983191	0.100586	514	210	2209.17	21962.9	0	0
836	1055677	46.52	235.15	20	20.1448	24.9016	0.724644	0.698636	514	498	71856	102852	25	3
836	1058264	42.01	224.3	6	6.00391	24.9272	0.156612	0.159459	514	340	6278.67	39374.8	0	1
836	1069654	49.5	112.37	11	11.0241	22.1911	0.402147	0.400538	514	487	25957.4	64806.4	9	2
836	1089388	53.18	220.05	5	5.00226	30.9261	0.0938451	0.0960092	514	341	6911.31	71985.9	1	0
836	1090993	57.44	132.16	26	26.3181	31.2373	0.775294	0.734568	514	511	55310.5	75296.6	4	5
836	1101991	55.79	121.87	13	13.0398	27.8062	0.393429	0.388743	514	443	20892.8	53744.6	5	1
836	1106525	43.41	210.95	15	15.0611	26.9796	0.480404	0.471119	514	500	68962.7	146381	21	1
836	1111007	61.31	245.73	5	5.00226	26.8371	0.108144	0.110637	514	417	12591.7	113810	2	0
836	1115846	48.61	149.64	10	10.0181	29.6715	0.266859	0.266899	514	455	19536.7	73198.7	1	0
836	1116369	49.13	127.52	24	24.2502	26.7309	0.828636	0.789409	514	494	64474.7	81674.6	16	2
836	1133515	58.46	127.66	5	5.00226	30.4876	0.0951949	0.0973901	514	417	11521.9	118307	0	1
836	1148063	43.08	127.01	5	5.00226	23.8206	0.121838	0.124648	514	195	1576.81	12650.1	1	0
836	1156547	52.72	238.92	14	14.0497	26.4083	0.452496	0.445401	514	488	24724.4	55510.5	7	2
836	1165010	47.42	151.72	6	6.00391	29.1428	0.133958	0.136393	514	223	2346.79	17206.1	0	0
836	1167049	45.01	201.21	5	5.00226	27.8083	0.104367	0.106774	514	405	8489.51	79509.5	1	0
836	1182610	49.4	215.13	5	5.00226	29.7527	0.0975463	0.0997957	514	341	7580.12	75956.4	0	0
836	1184007	40.77	245.1	6	6.00391	19.523	0.199964	0.203599	514	439	11813	58021	7	0
836	1187040	49.97	217.94	5	5.00226	29.7409	0.0975849	0.0998352	514	474	21889.7	219258	5	0
836	1193221	51.75	143.38	5	5.00226	30.7078	0.0945123	0.0966917	514	173	2136.64	22097.4	1	0
836	1206660	52.72	206.34	5	5.00226	31.6983	0.0915588	0.0936702	514	250	3639.27	38851.9	0	0
836	1213112	56.19	127.34	8	8.00926	29.5668	0.199861	0.201634	514	427	12357.9	61288.7	0	2
836	1214361	51.43	201.04	5	5.00226	30.9706	0.0937102	0.0958712	514	327	6258.58	65281.1	0	0
836	1223139	41.51	156.61	10	10.0181	26.0061	0.304471	0.304517	514	465	17131.4	56257.5	8	0
836	1225715	47.4	121.78	6	6.00391	24.453	0.159649	0.162551	514	288	3886.14	23907.2	1	0
836	1225911	51.5	130.97	5	5.00226	28.5661	0.101598	0.103941	514	155	1493.66	14370.2	0	1
836	1237897	52.99	208.19	5	5.00226	31.7997	0.0912669	0.0933715	514	194	1888.42	20224.8	0	0
836	1244975	55.96	134.5	5	5.00226	31.1608	0.0931382	0.095286	514	238	3233.35	33933.1	0	0
836	1248944	50.78	152.02	7	7.00621	30.7848	0.159371	0.161515	514	341	8349.8	51696.9	1	0
836	1250641	43.6	211.15	8	8.00926	27.0725	0.218276	0.220212	514	322	4718.78	21428.3	0	0
836	1252928	55.7	141.45	6	6.00391	32.1999	0.12124	0.123443	514	329	6117.51	49557.2	2	0
836	1258373	45.89	217.49	5	5.00226	27.7997	0.104399	0.106806	514	258	2589.97	24249.2	0	0
836	1260879	44.95	144.98	8	8.00926	27.5441	0.214538	0.216442	514	282	4653.07	21498	0	1
836	1269835	47.85	156.82	6	6.00391	29.3336	0.133087	0.135506	514	397	9980.68	73655.1	4	0
836	1273366	43.2	148.73	10	10.0181	26.8533	0.294865	0.29491	514	419	11496.7	38983.9	1	0
836	1280176	51.74	158.09	6	6.00391	31.1562	0.125301	0.127579	514	318	5814.47	45575.5	0	0
836	1280302	42.23	154.42	14	14.0497	26.4361	0.45202	0.444932	514	473	21104.6	47433.3	4	0
836	1287386	46.55	204.26	7	7.00621	28.7039	0.170925	0.173224	514	327	5767.98	33297.9	1	1
836	1288289	56.26	226.88	5	5.00226	30.9938	0.0936401	0.0957994	514	58	313.894	3276.57	0	0
836	1293475	46.76	199.41	5	5.00226	28.6065	0.101455	0.103794	514	241	2657.04	25599.2	0	0
836	1306179	48.05	139.09	5	5.00226	28.4532	0.102001	0.104354	514	424	13254.7	127018	4	0
836	1306916	43.86	156.78	5	5.00226	27.2765	0.106402	0.108855	514	398	9085.69	83465.8	2	1
836	1308725	62.61	151.92	8	8.00926	35.6681	0.165674	0.167143	514	327	5697.25	34086	0	2
836	1309217	51	207.76	6	6.00391	30.892	0.126373	0.12867	514	414	10037.9	78013.2	1	0
836	1326794	40.89	222.64	6	6.00391	24.5753	0.158855	0.161743	514	336	6289.12	38883.5	1	0
836	1327133	47.53	220.67	7	7.00621	28.2347	0.173765	0.176102	514	431	11882.5	67475.2	1	0
836	1327470	47.01	150.87	8	8.00926	28.9162	0.204358	0.206171	514	378	8782.03	42595.8	0	0
836	1329536	43.13	146.14	5	5.00226	26.6717	0.108814	0.111323	514	273	3015.63	27088.9	0	1
836	1332950	46.88	236.17	6	6.00391	24.7942	0.157453	0.160315	514	427	12305.2	76756.8	2	0
836	1333079	43.5	151.54	15	15.0611	27.1042	0.478194	0.468952	514	507	42337.8	90281.8	17	1
836	1334470	44.91	114.08	42	43.3407	21.0131	1.96262	1.79799	514	514	444416	247174	34	6
836	1340883	52.48	158.67	5	5.00226	31.4682	0.0922285	0.0943553	514	166	1577.59	16719.7	0	0
836	1348818	59.51	210.01	29	29.4414	34.4652	0.793302	0.745934	514	504	40177.6	53862.2	3	3
836	1365930	47.19	214.94	6	6.00391	28.6888	0.136078	0.138551	514	391	9717.94	70139.6	3	1
836	1375290	59.97	234.55	9	9.01319	30.3789	0.227566	0.228576	514	475	16683.2	72987.5	0	0
836	1381824	49.3	143.63	8	8.00926	29.5903	0.199703	0.201475	514	362	7695.62	38196.5	0	0
836	1389020	42.87	205.32	11	11.0241	26.7824	0.333207	0.331874	514	427	11956.9	36028.5	0	0
836	1389770	49.57	211.08	6	6.00391	30.1063	0.129671	0.132028	514	276	4190.62	31740.4	0	1
836	1393868	50.7	215.32	5	5.00226	30.3502	0.0956258	0.0978309	514	100	936.815	9575.86	0	0
836	1396797	56.24	147.12	5	5.00226	32.9936	0.0879645	0.0899929	514	190	2051.71	22798.5	0	2
836	1399453	52.9	236.56	15	15.0611	27.1973	0.476558	0.467347	514	480	23792.5	50909.6	0	1
836	1403373	64.32	159.93	6	6.00391	36.0658	0.108244	0.110212	514	321	5579.32	50623.7	1	0
836	1404457	46.18	200.86	10	10.0181	28.3961	0.278845	0.278887	514	415	11013.3	39490.3	0	2
836	1417739	51.38	116.7	6	6.00391	24.4497	0.159671	0.162574	514	349	7383.21	45414.6	3	1
836	1418756	40.11	128.22	5	5.00226	22.6075	0.128376	0.131336	514	395	9354.85	71228.2	1	2
836	1434347	45.19	228.42	8	8.00926	25.8084	0.228967	0.230999	514	437	15426.7	66782.8	3	2
836	1468429	45.68	142.67	11	11.0241	27.7096	0.322057	0.320769	514	464	14479.9	45141.3	1	1
836	1476302	55.75	114.19	9	9.01319	25.0778	0.27567	0.276894	514	318	5927.13	21405.8	1	0
837	1494	41.34	203.98	6	6.00391	25.9255	0.150582	0.153319	513	432	11892.7	77568.2	3	0
837	11930	57.35	161.47	5	5.00226	33.3762	0.086956	0.0889612	513	93	837.393	9413.02	1	0
837	13687	57.82	200.96	6	6.00391	33.7361	0.115719	0.117822	513	345	11348.9	96322.5	0	1
837	28932	54.27	124.45	5	5.00226	28.025	0.10356	0.105948	513	289	3871.43	36541	0	0
837	35508	50.91	143.12	6	6.00391	30.2953	0.128862	0.131204	513	234	2955.12	22523	0	1
837	50193	58.89	223.24	5	5.00226	32.7269	0.0886811	0.0907261	513	232	2964.54	32675.7	0	0
837	58826	47.64	207.97	5	5.00226	29.2587	0.0991932	0.101481	513	243	3315.21	32668.4	2	0
837	65305	53.71	161.56	7	7.00621	31.8289	0.154143	0.156216	513	294	4024.95	25765.3	0	0
837	65654	50.56	215.79	27	27.3562	30.2415	0.83515	0.789216	513	500	42842.1	54284.4	11	4
837	70778	56.23	246.45	5	5.00226	24.9856	0.116157	0.118836	513	346	7912.37	66582.4	0	1
837	71938	57.05	213.52	6	6.00391	33.2787	0.11731	0.119442	513	356	6603.78	55288.6	0	0
837	109866	53.16	141.15	36	36.8443	31.0785	1.11795	1.03524	513	508	64299.6	62110.5	2	1
837	135643	59.9	242.39	7	7.00621	27.7181	0.177004	0.179384	513	394	9587.13	53444.7	1	0
